config,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,ipc0,ipc1,ipc2,ipc3,ipc4,ipc5,ipc6,ipc7,nrh
Hydra-Baseline,gups,gups,gups,gups,gups,gups,gups,gups,0.09930899963855894,0.09929442927549927,0.099255869219895,0.09928123365272437,0.09930619449161092,0.09929256154898652,0.09923352619766083,0.09925242438735925,0
Hydra-Baseline,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,0.7163867743539266,0.813662182172974,0.7089466974738982,0.7175724832881674,0.6939059348886412,0.6975016523116642,0.6287662627564414,0.06519740234772195,0
Hydra-Baseline,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,3.5793061128535175,3.579275365680247,3.5793158495685136,3.5793260987994224,3.579264604294402,3.5792958637370655,3.579336348089028,3.579285614679309,0
Hydra-Baseline,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,3.3970552965867067,3.397028985625404,3.3970483726100067,3.3970857624195077,3.397077453501823,3.3970959178185427,3.397043295045032,3.3970714526421064,0
Hydra-Baseline,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,1.8587891282546654,1.858825753004736,1.8587379942254214,1.858806403900341,1.8588375008717948,1.858752090352601,1.858812208589363,1.8588258912140736,0
Hydra-Baseline,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,3.3158644750482527,3.315810380741243,3.31582797219214,3.3158270926151623,3.3158504015627472,3.315829291558482,3.315846443416473,3.315855239309915,0
Hydra-Baseline,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,3.6838795200464935,3.6842285984265986,3.6839609476562196,3.684072237877892,3.6840391215482398,3.6838578066251677,3.6840602942149494,3.683685736813031,0
Hydra-Baseline,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,0.03791269463768928,0.037933313338329826,0.03795825083132821,0.03774790525322891,0.0367133985838902,0.03475875246416093,0.023933231514920453,0.005154747090153773,0
Hydra-Baseline,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,0.16949931549735428,0.16933616896005302,0.16933604164431149,0.1695560210855527,0.16924999592615259,0.16918138783850556,0.16926826459925748,0.16857917720252807,0
Hydra-Baseline,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,0.17573745499056237,0.17636937877103306,0.17592128251625191,0.17627457091243948,0.17622437541622876,0.17589306962168524,0.17654479021832264,0.17631063259183005,0
Hydra-Baseline,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,1.9531674203549108,1.9531860370636582,1.9531806961682892,1.9531748975149599,1.9531790176072057,1.9531851214795206,1.9531907675953777,1.9531945825570036,0
Hydra-Baseline,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,0.035848908505845,0.035904952553220924,0.03594521606298421,0.03541464528429923,0.03426972759487019,0.030609050312585744,0.00919086100104236,0.002821224507612976,0
Hydra-Baseline,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,0.23878185189920495,0.23885437188437164,0.23880996219638298,0.23874703113291845,0.23883256654386406,0.23874801381946084,0.23872941482808174,0.23874752361518606,0
Hydra-Baseline,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,3.1068443781650976,3.1070092513064664,3.10706717342518,3.1069049969347273,3.106923144415007,3.186713089003367,3.213460956577916,3.1070586780459584,0
Hydra-Baseline,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,1.5315133686108249,1.5322471213060433,1.5358858814673313,1.5331502343113503,1.5328725436713855,1.532114342306212,1.530280049206461,1.5340225021465577,0
Hydra-Baseline,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,1.340873979514449,1.3386647889661893,1.3431456751085342,1.3436198720949124,1.3476071886757872,1.3392955198421987,1.3389297024416187,1.3392103597885054,0
Hydra-Baseline,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,0.4936686891877928,0.4931735800758347,0.49439750722403747,0.49277316614367667,0.4956761475700855,0.4951500743428225,0.4931994989803298,0.4938972378046252,0
Hydra-Baseline,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,0.6791935494869521,0.6790876137380076,0.6404460373618286,0.6356509352891584,0.6362230703952325,0.635768164341493,0.638162435262569,0.6351803046949759,0
Hydra-Baseline,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,1.5532114074804153,1.554146559377506,1.5546502792431738,1.5499527450407091,1.5501791759098684,1.5504943286018449,1.5502153187069072,1.5501803293773557,0
Hydra-Baseline,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,2.7813607885536102,2.78136171687006,2.7813762605753487,2.7813969933543525,2.78137780778699,2.7814192737002235,2.7813966839076176,2.7814065862372885,0
Hydra-Baseline,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,0.27246857025997706,0.27236532792861745,0.2723961677563785,0.2724703134057084,0.2722918799914709,0.2723679006149141,0.2722450179025601,0.2721911926682058,0
Hydra-Baseline,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,3.638692399499316,3.6387347682562603,3.638777137999895,3.6387453605996654,3.6387559530047393,3.6387241759745232,3.638644735827115,3.638766545471482,0
Hydra-Baseline,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,1.6264334734061212,1.626455588296468,1.6264619371799245,1.6264554824821635,1.6264643709317246,1.6264622546253984,1.6264694500893777,1.6264738943783468,0
Hydra-Baseline,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,0.5236685622072169,0.516850654473512,0.5198450537356554,0.5238156778954309,0.5176903596633066,0.5207012921639954,0.5224376086200032,0.5218202585110084,0
REGA,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,2.4673381181927994,2.4673347090533717,2.4807205838385817,2.466408746082726,2.4674530604067053,2.467521007980358,2.4665442866053424,2.467388282333569,125
REGA,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,0.2734026010123639,0.2733662479417435,0.27301805681363794,0.2734148215221867,0.27338777161867933,0.27253347664960426,0.273386716281617,0.27098919728663934,125
REGA,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,1.356734139045278,1.3244595251526519,1.32809222102387,1.3027097195901696,1.3179259704112967,1.3232990565354115,1.3150208785864894,1.3122229208497054,125
REGA,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,1.9578440159045851,1.9575383313410812,1.9602045544019882,1.9607881584081537,1.9607884659834183,1.9597597052395979,1.9595679983420486,1.9613733410606213,125
REGA,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,2.7065805743082496,2.7070061107955947,2.706979144458159,2.7069979035925433,2.7106156491214297,2.7070061107955947,2.706542774851584,2.7069794375676337,125
REGA,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,1.600988052978872,1.598168217944629,1.6010070206079061,1.600216298036573,1.5996633796356965,1.5987050744689613,1.5986987359664626,1.5993957610766314,125
REGA,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,0.5429640385143939,0.5518526609904868,0.5628116231676317,0.5419125341898037,0.5516751461343328,0.5628709896764732,0.5410795259424799,0.5408853388636912,125
REGA,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,0.014766696429730879,0.014769809712323554,0.014739109151534627,0.0145951851113662,0.014190914162308345,0.013440295874372316,0.011721133607899075,0.005590862313241627,125
REGA,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,3.6380458687733572,3.6571506144817607,3.6380564571063685,3.638035280501979,3.6380246922922335,3.6380035160576383,3.63801410414412,3.6434342836673004,125
REGA,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,0.38716890650848124,0.38185655909665567,0.386791317853099,0.3859307792084455,0.3866282784995458,0.38697917247135427,0.3866080636885134,0.38569821752654354,125
REGA,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,0.12098857070335903,0.12089531101975026,0.12066791797045134,0.12078533931901671,0.12098273032983768,0.12094277212976376,0.11960448271094717,0.12079097214072188,125
REGA,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,0.3567896659555325,0.3570336864425055,0.3542188563874196,0.3565208911687465,0.35671062578173135,0.3565339531775939,0.3536677981961358,0.35712816897145044,125
REGA,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,0.04269106779723566,0.04275924380920423,0.04264977169773399,0.042627192731284756,0.04262365401213855,0.04265114960066104,0.04260908924752236,0.042566052595738334,125
REGA,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.3281075684651564,0.32766043463946953,0.3255347957241812,0.3266995764653623,0.32575695622707357,0.3282928475152473,0.32722306647227695,0.328503758674306,125
REGA,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,0.8862546093215976,0.8761952266706537,0.8889710693255198,0.8830483989290531,0.8812743650330073,0.8791629552802509,0.8904440712256952,0.8863077401574019,125
REGA,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.229028396979851,3.229036738300909,3.2290112974064065,3.2289574974907773,3.2289929468461263,3.229000870926115,3.2289658384455397,3.2290183874514664,125
REGA,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,0.23753128678973645,0.23536038405542606,0.23716555139249904,0.23876928378335852,0.23899034570775635,0.23618009866187442,0.23200996365860893,0.2359993993532087,125
REGA,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,3.9245161699485043,3.924503848525454,3.9244909111145194,3.924478589850074,3.9244662686629956,3.9244539475532836,3.9244416265209368,3.924429305565955,125
REGA,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,0.2119672881567339,0.21196643808205984,0.21194418041380422,0.21190715635472054,0.21200121943101416,0.21207571866628974,0.21195663485946492,0.21184614851414924,125
REGA,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,0.07396171997577453,0.07400112059008897,0.07398062569333162,0.07397596922597313,0.07398505832091218,0.07396567151999718,0.07399260043806638,0.07398207544520416,125
REGA,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,2.2591946964952663,2.2597828258313064,2.2530174662926057,2.264103918385031,2.259363548133436,2.260836505889841,2.2560045365544026,2.2497216194468095,125
REGA,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,0.014732871673888474,0.014736447000953399,0.014682990810207363,0.014548244752786656,0.014150764300949475,0.01340140306922171,0.011653846846228088,0.005389680129719408,125
REGA,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,3.158439983323437,3.158432002749099,3.1584479639381047,3.1580425997208796,3.158424022215091,3.1580346211545876,3.157746621905819,3.139810880399203,125
REGA,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,1.2176228602165546,1.2189209887126453,1.2139191072469855,1.2189215830202857,1.206008895907539,1.212307011028454,1.2102329553211038,1.2090172764216338,125
REGA,508.namd,508.namd,508.namd,508.namd,508.namd,508.namd,508.namd,508.namd,2.7164231357106527,2.7164051311806365,2.7164358275719542,2.7164429114530884,2.716435532411042,2.716377091814089,2.716397457191206,2.7163989329550366,125
REGA,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,0.34241642200670896,0.34324548020186846,0.3434121219643811,0.3416110939432558,0.3434178629845422,0.3419108648769356,0.3427546110469345,0.3409843771597098,125
REGA,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,0.22463107401076338,0.22460432780735712,0.22399426173292247,0.22407555010121807,0.22549390222546517,0.2248517424296668,0.22453689221074155,0.22538753267600833,125
REGA,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,2.754905329331301,2.7527040086747614,2.7527179511234006,2.7505425170060542,2.7526897632752867,2.7521276423590315,2.7443362114833785,2.716245462104519,125
REGA,541.leela,541.leela,541.leela,541.leela,541.leela,541.leela,541.leela,541.leela,3.4464618347087934,3.4464912926465385,3.4464575585983948,3.4464433049737,3.4464152731890674,3.4463767896173074,3.4464252505516693,3.4465183753884396,125
REGA,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,1.762479766732278,1.7625049905328807,1.761618242247453,1.7617616263230302,1.76280425208129,1.7601295455345514,1.7616438138010135,1.7616389725275925,125
REGA,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,1.1496105992993628,1.1502271675651399,1.1526233800339443,1.1432440950527896,1.1540992034130315,1.1528775593305378,1.1494993309683994,1.136715811589627,125
REGA,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,3.207684071346592,3.2077058846775843,3.2077750307818094,3.2077511585755634,3.2077342836096454,3.2077511585755634,3.2077285214668247,3.2077651525844066,125
REGA,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,0.13463167525521616,0.12980076905917262,0.13996553880475981,0.12882840465144127,0.1276267030430678,0.13219803214451203,0.13321572764703102,0.1316151553903803,125
REGA,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,0.03259347568939738,0.03254605540552207,0.03240932115981671,0.03211103459379813,0.03156191994517215,0.030253143053487485,0.02746657984121882,0.02462314752858872,125
REGA,511.povray,511.povray,511.povray,511.povray,511.povray,511.povray,511.povray,511.povray,3.02486414125196,3.0241209938713163,3.0235877335706407,3.036366562316869,3.0248648732363828,3.036312352495946,3.029892801180737,3.027435223482241,125
REGA,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,2.8256531327677203,2.8256777246738745,2.825676127783856,2.8256550490047703,2.824171063430317,2.8241589400502227,2.8241650017272595,2.8241413932370625,125
REGA,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.5453720058804191,0.5483491389854721,0.5451812886977856,0.5471878614996607,0.547186076994728,0.5487346617687342,0.548093902604415,0.547543605496672,125
REGA,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.3969585855413156,2.420887572915923,2.4106095361206217,2.4208732729005895,2.4104768193122004,2.420898122215846,2.410567929804262,2.4209110159294975,125
REGA,gups,gups,gups,gups,gups,gups,gups,gups,0.06363766112728063,0.06366054899655543,0.06365196288077225,0.06357323525193569,0.06356915596683771,0.06360097533672983,0.06364956589875825,0.06360089055188088,125
REGA,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,0.3483027347058876,0.34697830611131225,0.34522177233074286,0.3823981226393608,0.345992555070597,0.34830249692905174,0.3462778887536851,0.3209244184226945,125
REGA,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,3.524152568176846,3.5234095329368325,3.52337030382304,3.5248188842312715,3.524206718688657,3.5241967826902734,3.523379242025289,3.5243681865152032,125
REGA,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,3.354430914757336,3.3544111109903523,3.354406610166831,3.3543949080821998,3.3543670034406414,3.354387256763317,3.3544250636200257,3.3543769050345036,125
REGA,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,1.2272701589309947,1.233357201261892,1.2230907797546187,1.2333511774581687,1.2129006441278676,1.215056198779306,1.2333421114402545,1.209489597325112,125
REGA,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,3.2314792613355445,3.2339618775399535,3.231514348376119,3.235351783034721,3.2353467586419673,3.2314767551475163,3.2314684012154973,3.2314792613355445,125
REGA,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,3.5922977687232716,3.5944670512458856,3.595233640572413,3.595212959563489,3.590492032410941,3.59522330003821,3.5915623569211346,3.5915422340944243,125
REGA,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,h264_decode,0.01560234911414711,0.015594500694643623,0.01559317474940304,0.015565412759269688,0.01535570985308594,0.014813826883991884,0.013674819937642635,0.009962781622242074,125
REGA,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,0.07837114220560369,0.07916444800384691,0.07907300827301032,0.07916280658266729,0.07846543848837852,0.0783803433185073,0.07912600979743317,0.07902406668467994,125
REGA,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,0.08750741944781901,0.08707799205492738,0.08725647885987027,0.08712935152080711,0.08769948185532449,0.08730052010122935,0.08728739775136769,0.08691912172594313,125
REGA,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,1.3919282415336243,1.3871276221220223,1.401706953873805,1.4049013298458812,1.3844359276407396,1.3759831606080017,1.4054824835842457,1.4024988153092508,125
REGA,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,0.014723343163995704,0.01472742613435564,0.014682151556833627,0.014535444806001423,0.01415144872042946,0.013396584589415323,0.011657431596508889,0.005477941690519026,125
REGA,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,0.11881903555282745,0.11777997005562041,0.11889023724684755,0.11580647592778034,0.11655709584773459,0.11894242410217311,0.11717628037115446,0.11897389658932629,125
REGA,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,2.7088281685190174,2.6872603971448394,2.706730903526264,2.7090010569438525,2.7368910581609054,2.7682074693988503,2.689544578340732,2.7003118320103607,125
REGA,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,0.9727677179328483,0.9716520891647034,0.96801399113214,0.9710475567822001,0.9712927813675896,0.9690385966522584,0.9720264398967864,0.9745133952518356,125
REGA,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,0.7631285118792552,0.7579784508545571,0.7647959411239282,0.7629471598971534,0.7585074575694721,0.7604750572090176,0.7658003371665725,0.7629498607967461,125
REGA,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,0.2833440752850195,0.28274279785670103,0.2842897956474914,0.2821712117620338,0.282764784025898,0.28254355609523135,0.2837866188888056,0.28363259105474087,125
REGA,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,0.3087557079513351,0.3094317214647141,0.30887263834436357,0.3086321219423785,0.30904700621034903,0.3091895194102811,0.30928489460121317,0.31597804539039787,125
REGA,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,0.7804977465156864,0.7786793119203375,0.7786792634130228,0.7791926392351795,0.7791925906638889,0.7785800785961018,0.7798262565816166,0.7798674899072668,125
REGA,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,2.7024578746271417,2.7024569982339983,2.702510459255979,2.7024733576664035,2.7024692677897337,2.7025119199693255,2.7025367523378026,2.702527403627873,125
REGA,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,0.15089504694794578,0.1509668946508323,0.1512400778946897,0.15066974903223163,0.1511455822458837,0.15085602132968975,0.15100659790108079,0.150864549516856,125
REGA,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,3.6150336234277316,3.6149918048135783,3.615012713999715,3.614960441487889,3.615002259376412,3.6149708958693174,3.6149813503112136,3.615023168683488,125
REGA,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,0.9068173366644241,0.8983974637592752,0.9041963790117792,0.9194911565363445,0.9021660465477984,0.8970935389385604,0.9188061987811484,0.9052869263459281,125
REGA,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,0.31457715689922,0.32201090192381293,0.32175662437042846,0.3212235275675637,0.31181708939252145,0.32021433559361534,0.31739452510186966,0.3177302772425435,125
REGA,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,2.632743451366594,2.632746778413077,2.6341126864978124,2.632803062223773,2.6341273963052045,2.6318437939649506,2.6328959496371236,2.632910645858247,250
REGA,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,0.2900933795503917,0.29016198478504296,0.2901660800379027,0.2901620555080012,0.2880783986233448,0.2898504348568104,0.29014079975941987,0.28919295638859166,250
REGA,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,1.7906727865654846,1.8032278788839635,1.8153911329180734,1.7707639784108455,1.8140763325587954,1.7683661089381428,1.7869852151276446,1.7671240148548686,250
REGA,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,2.154950602498329,2.1551872771536353,2.154791052928305,2.154585846370445,2.1546450829835697,2.1547709948172584,2.1546571535393175,2.154449187488269,250
REGA,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,2.785317632609251,2.7846158661397284,2.7852602246345795,2.7853135984580506,2.7846589795227317,2.7844359829766265,2.7846943396966197,2.784505452340126,250
REGA,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,1.8945967616036474,1.8946511799394938,1.8771829760828869,1.88933899661438,1.8946918162500592,1.8945111918627562,1.8733881836414994,1.8898201586662768,250
REGA,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,0.7335572482600976,0.7183755287962268,0.7185415744418556,0.7184304421393364,0.7202082957624673,0.7042718142137715,0.7188522953773283,0.7186371030094136,250
REGA,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,0.02484034684313983,0.02484120833885421,0.024683550489682692,0.02436376548096195,0.023557575783314907,0.02198481071362459,0.01662419670942233,0.002061758523102239,250
REGA,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,3.6607342759382426,3.6589490649409306,3.6589008691060414,3.659396275729947,3.685654371716819,3.6607449967499908,3.6589383546456737,3.6607557176245327,250
REGA,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,0.5355428660934616,0.5357306867265951,0.5361923624845678,0.5366426237891786,0.5357763477502248,0.5378845075470468,0.5354674925717272,0.5360007704689475,250
REGA,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,0.17515763994922026,0.17428356123639407,0.17492579752624415,0.17454000940491388,0.17509391091874563,0.17515219376966693,0.17509259877141586,0.17488194541809968,250
REGA,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,0.5187002972297939,0.5185862343565869,0.5203902318923401,0.5190382826858545,0.5191756164063067,0.5197832412402178,0.5194026279736917,0.5191277283666238,250
REGA,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,0.07039068213875634,0.07061579831836498,0.07052742757493324,0.0704434112650201,0.07038552016015713,0.0703576844525058,0.07029640899820691,0.07024092758977689,250
